i,env.env.aviary.elapsed_time,agent,act,rewards,termination,truncation,info,model,num_agents,posx,posy,posz,all_start_pos,agent_start_pos,obs
30,0.6833333333333333,player_2,[ 0.72136515  0.36179179 -0.3190448   0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.3307065070730302,-1.8675438397666322,-0.007517698940341977,"[[ 0.33087451 -1.86406481  1.94411159]
 [-1.06193158  0.81769186  1.3227315 ]
 [-0.2907284   1.78012875  0.89630151]]",[-0.2907284   1.78012875  0.89630151],"[ 2.17245694e-02  1.49639606e-01 -1.60678327e-03 -1.01743304e-03
 -7.16038545e-03  4.41245403e-01  4.05360856e-03 -5.87715585e-04
  3.65343229e-01  3.30706507e-01 -1.86754384e+00 -7.51769894e-03
 -2.01434419e-02 -7.98709542e-02 -7.46810198e-01  0.00000000e+00
  5.49118521e-02  5.07538708e-02  6.85821759e-02  6.37594416e-02
  1.68007480e-04  3.47902536e-03  1.95162929e+00]"
31,0.225,player_2,[ 0.00326828 -0.34871131  2.11211777  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.5625102601011418,1.156796338187733,0.1706646735439063,"[[ 1.56230918  1.15839251  0.15023623]
 [-1.37134116  0.61548366  1.84304742]
 [-0.57557155 -1.95098213  0.19816951]]",[-0.57557155 -1.95098213  0.19816951],"[-9.74178060e-02  7.78748534e-03 -2.94540722e+00  5.86042476e-03
  2.94392010e-03 -4.96281927e-01  6.04695519e-03 -1.19429339e-02
 -1.13910027e-01  1.56251026e+00  1.15679634e+00  1.70664674e-01
 -1.93332210e-02 -8.92604291e-02 -1.99379289e+00  0.00000000e+00
  5.05755279e-02  5.01823667e-02  1.75921625e-01  1.63086456e-01
 -2.01078365e-04  1.59616794e-03 -2.04284441e-02]"
32,1.175,player_2,[-0.11822955  1.03430474  0.72978139  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.955700668993747,0.879838763238169,0.20759648101135506,"[[ 0.97187725  0.90281875  0.04872793]
 [ 0.89352141 -0.61026979  1.44018496]
 [ 0.17434395  1.71038135  0.79026063]]",[0.17434395 1.71038135 0.79026063],"[ 6.25328192e-01 -3.68534887e-01 -1.36316164e+00 -5.99497824e-04
  1.31934509e-02 -7.68996679e-01 -3.02576715e-02 -4.79149906e-02
  8.19039276e-01  9.55700669e-01  8.79838763e-01  2.07596481e-01
 -1.80733085e-01  8.56822580e-02 -8.21212590e-01  0.00000000e+00
  1.12384590e-01  6.69837335e-02  8.80911119e-02  1.88350827e-01
  1.61765811e-02  2.29799863e-02 -1.58868549e-01]"
33,10.041666666666666,player_2,[ 0.01477937  0.11051501 -0.16479769  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.9500999493900397,-0.016113301139029694,0.9903752538135363,"[[-1.34782231  0.25888193  1.64046133]
 [-1.93791086  0.64715114  0.48895984]
 [ 1.74043428  1.0446384   0.26131947]]",[1.74043428 1.0446384  0.26131947],"[-8.83253515e-02 -9.23796739e-02 -2.26218152e+00  1.24015092e-03
  3.50698793e-03 -1.14428125e+00 -1.42359773e-02 -4.75582006e-02
 -3.79444059e-01 -1.95009995e+00 -1.61133011e-02  9.90375254e-01
 -2.68227831e-02  1.69561818e-01 -7.26215124e-01  0.00000000e+00
  5.08474262e-02  6.83248304e-02  2.40709781e-01  2.43002178e-01
  6.02277636e-01  2.74995234e-01  6.50086075e-01]"
34,10.041666666666666,player_2,[ 0.14555973 -0.24244227 -0.18424878  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.8702179263172143,0.9017827169666925,0.559953462197922,"[[-0.23289344  1.17621709  0.32033546]
 [-1.17370169 -1.0794198   1.69373982]
 [-1.54070284 -0.7678689   0.62179386]]",[-1.54070284 -0.7678689   0.62179386],"[-3.06805688e-01 -3.21428288e-01 -9.61662468e-01  1.03646753e-04
  1.83541999e-02 -1.12021286e+00 -2.88512161e-02 -6.34274028e-02
  5.92504522e-02 -8.70217926e-01  9.01782717e-01  5.59953462e-01
  5.01298010e-01 -3.38546872e-01 -5.02759576e-01  0.00000000e+00
  7.01784136e-02  1.08160543e-01  1.64429677e-01  1.14852371e-01
  6.37324488e-01  2.74434371e-01 -2.39618003e-01]"
35,0.45,player_2,[ 0.13669556 -0.19144164  1.29586697  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.1202262013611853,-1.4825952635813306,-0.0007216690909662357,"[[ 0.12030708 -1.48204335  0.90736128]
 [ 1.39837324  0.41294047  1.69988505]
 [-1.55839534 -1.6313288   0.97137863]]",[-1.55839534 -1.6313288   0.97137863],"[ 1.31294445e-02 -6.83827650e-02 -4.20031829e-01 -4.60998378e-03
 -7.02036477e-03  5.08939178e-01 -2.97103497e-02  1.72161013e-02
 -4.02663355e+00  1.20226201e-01 -1.48259526e+00 -7.21669091e-04
  5.05967364e-02  7.33898431e-02 -8.60701203e-01  0.00000000e+00
  1.43344998e-01  1.63917035e-01  5.14521619e-02  5.60776864e-02
  8.08816803e-05  5.51911343e-04  9.08082952e-01]"
36,0.3416666666666667,player_2,[ 0.12064021  0.27412724 -1.49394524  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.4134070070687967,-0.025180493755826334,0.8371872956653745,"[[-1.41106738 -0.02350254  0.86055488]
 [ 1.8673223  -1.11625245  0.51542077]
 [ 0.67232172  0.92571171  0.34962678]]",[0.67232172 0.92571171 0.34962678],"[-4.94204294e-01  1.17703916e-01 -2.17108031e+00 -4.42037092e-03
  1.98633805e-02 -5.95436401e-01 -1.06554346e-03 -2.32916749e-02
  4.27412813e-01 -1.41340701e+00 -2.51804938e-02  8.37187296e-01
  4.33118865e-02 -4.64302301e-01  6.77502334e-01  0.00000000e+00
  5.65295026e-01  5.09581315e-01  3.68250686e-01  2.34515363e-01
  2.33962925e-03  1.67795812e-03  2.33675819e-02]"
37,0.26666666666666666,player_2,[-0.00312922  0.05912073  1.19829953  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.865680702567224,-1.4032855172406888,0.006029553486323665,"[[ 1.86565878 -1.40307034  0.30188575]
 [-0.11601324 -0.4208364   0.07286835]
 [ 0.81625821 -1.18479997  1.76959618]]",[ 0.81625821 -1.18479997  1.76959618],"[-2.25276623e-02 -2.86684959e-02  1.24317627e+00  3.79997217e-03
  2.10400519e-03  3.64891547e-01  4.70732818e-03 -1.01563041e-02
 -2.30456595e+00  1.86568070e+00 -1.40328552e+00  6.02955349e-03
 -4.11864594e-02 -6.09096736e-02  1.45165658e+00  0.00000000e+00
  5.48778724e-02  4.72396532e-02  7.40409368e-02  7.39902358e-02
 -2.19221860e-05  2.15179389e-04  2.95856194e-01]"
38,0.21666666666666667,player_2,[ 0.00802622 -0.15960623  1.27659416  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.6916653237026459,-1.6003617939971049,0.7605251082976574,"[[ 0.69164837 -1.60023966  0.95025416]
 [-1.83392495  1.31084974  0.97814952]
 [ 0.5014624  -0.71153182  0.20462377]]",[ 0.5014624  -0.71153182  0.20462377],"[ 1.98389124e-02 -4.97821356e-02  1.42476336e+00  1.06609488e-02
 -4.04763913e-03  2.88692605e-01 -7.57928904e-03 -2.06778036e-02
 -1.82983304e+00  6.91665324e-01 -1.60036179e+00  7.60525108e-01
 -1.29060775e-01  2.31098190e-01  1.69163942e+00  0.00000000e+00
  5.08287262e-02  6.07634665e-02  7.91495126e-02  1.13980684e-01
 -1.69550485e-05  1.22130677e-04  1.89729051e-01]"
39,2.8833333333333333,player_2,[ 0.09548584 -0.06689844  0.64976674  0.29947913],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.01033502774234071,-1.1470744489572513,0.007795230222105702,"[[ 0.10986669 -0.94781082  1.28606398]
 [-0.94326602  1.69946456  1.95839614]
 [ 1.51519435  1.68866986  1.74855594]]",[1.51519435 1.68866986 1.74855594],"[-2.38949991e-02 -4.73481488e-02  2.11180547e-01 -1.29488082e-02
 -1.75643219e-03  6.29259593e-02 -5.00778850e-02 -3.04252361e-02
 -4.29335526e+00  1.03350277e-02 -1.14707445e+00  7.79523022e-03
 -3.13636884e-02 -4.04895395e-02 -4.20456916e-01  0.00000000e+00
  1.60230580e-01  1.66681117e-01  5.16216507e-02  5.41457772e-02
  9.95316641e-02  1.99263626e-01  1.27826875e+00]"
40,10.041666666666666,player_2,[-0.20125905 -0.15211253 -0.92154115  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.16282194216237436,1.266691234207634,0.6698724470222294,"[[ 0.57323909  1.93221536  0.47070834]
 [-1.82713632 -0.46926905  1.78033485]
 [ 0.51432103  0.88379813  1.86257251]]",[0.51432103 0.88379813 1.86257251],"[ 9.49368338e-01  8.02176636e-01  5.27828004e+00  2.50366815e-04
 -1.48336963e-02 -1.15583929e+00  2.75538723e-02 -1.26432389e-01
  7.48157893e-01 -1.62821942e-01  1.26669123e+00  6.69872447e-01
 -2.95494407e-01  1.04698442e-01  5.93069971e-01  0.00000000e+00
  5.44054995e-01  4.78288225e-01  3.66424126e-01  3.96142058e-01
  7.36061034e-01  6.65524129e-01 -1.99164107e-01]"
41,1.0583333333333333,player_2,[ 0.04166382 -0.06153719 -0.74831295  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.3932923399449524,0.9519185981261566,1.1040244766752794,"[[-0.35848575  0.98552197  1.13277713]
 [ 0.36129728 -0.99015555  1.92372894]
 [-1.00738194 -1.78487946  1.21019713]]",[-1.00738194 -1.78487946  1.21019713],"[ 0.25595458  0.76596421 -1.55880345  0.00234668 -0.00966218 -0.81965549
 -0.01549883 -0.06945827  0.32195762 -0.39329234  0.9519186   1.10402448
  0.54708272  1.3166275  -0.84104681  0.          0.05787292  0.16327498
  0.17104047  0.22693934  0.03480659  0.03360337  0.02875265]"
42,10.041666666666666,player_2,[ 0.0658073  -0.084738    0.63304597  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.553947363442846,0.6421676370372169,0.7308522759381915,"[[-1.01016953  0.6979411   0.83485524]
 [ 0.9854199   1.43848167  1.60371601]
 [-0.9925624   1.85945748  0.33653975]]",[-0.9925624   1.85945748  0.33653975],"[ 6.65458660e-01 -1.91177820e-01 -2.25350223e+00 -8.78154920e-03
  7.88939824e-04 -9.72287851e-01 -3.83311046e-02 -6.20642538e-02
  4.02042920e-02 -1.55394736e+00  6.42167637e-01  7.30852276e-01
 -9.46219936e-02 -6.70931190e-02 -5.18460810e-01  0.00000000e+00
  8.98555098e-02  5.73143609e-02  2.62558804e-01  3.09806153e-01
  5.43777829e-01  5.57734630e-02  1.04002965e-01]"
43,3.158333333333333,player_2,[-0.10980701  0.13582413 -0.80816984  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.7854996683941492,0.7105289075963075,1.1186910788797486,"[[ 0.96451666  0.92495083  0.95056308]
 [-1.75360585  0.68100889  1.03112263]
 [-1.59703677 -1.47112112  1.61514585]]",[-1.59703677 -1.47112112  1.61514585],"[ 0.17525926 -0.02211299  1.61130304  0.00536539  0.00460118 -1.11219206
  0.03826603 -0.13547514 -0.6807158   0.78549967  0.71052891  1.11869108
  0.03374897 -0.04225597  2.06317186  0.          0.06009599  0.05061038
  0.28511898  0.28502699  0.17901699  0.21442192 -0.168128  ]"
44,0.39166666666666666,player_2,[ 0.22418985 -0.41944683 -1.43072057  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.7542702445621392,-0.7513355042162355,0.009723722339523922,"[[ 1.75424084 -0.75102075  0.68039183]
 [-0.49447164 -1.34975811  1.72667737]
 [-0.28807559  1.39737363  0.68128677]]",[-0.28807559  1.39737363  0.68128677],"[-1.88504627e-01  6.92552772e-02 -1.68729062e-04  8.89948200e-03
 -3.28906319e-03  3.55986017e-01  6.95717987e-04  1.98014016e-03
  5.47834859e-03  1.75427024e+00 -7.51335504e-01  9.72372234e-03
 -8.01572502e-02 -2.40786806e-01 -3.55265141e-01  0.00000000e+00
  8.70091096e-02  5.28346894e-02  8.48819947e-02  8.26138629e-02
 -2.94029553e-05  3.14752505e-04  6.70668108e-01]"
45,0.3333333333333333,player_2,[-0.04772004  0.10144095  1.0525341   0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.236373692069451,-0.32472003913705605,-0.0003259268804828852,"[[ 1.23610346 -0.32512177  0.48161975]
 [ 0.08815598  0.5276875   0.61606611]
 [ 0.28610451 -1.00225987  1.20643747]]",[ 0.28610451 -1.00225987  1.20643747],"[-2.85567353e+01  2.88866681e+01 -1.01206133e+00 -1.13439518e-01
  1.13090825e-01  2.73519023e-01  4.09264156e-01  4.22401434e-01
 -2.51641674e+00  1.23637369e+00 -3.24720039e-01 -3.25926880e-04
  1.64731413e-01 -8.63878429e-03 -4.21320438e-01  0.00000000e+00
  9.13819029e-02  1.00372732e-01  5.25415921e-02  5.42151235e-02
 -2.70233565e-04 -4.01729836e-04  4.81945679e-01]"
46,4.283333333333333,player_2,[ 0.06605155 -0.25319791 -0.03502613  0.91185248],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.005623333767272,-1.4709288167178527,0.0021219095335862055,"[[-0.84362848 -1.14395643  1.22441765]
 [-0.5113883   0.09699828  1.41799106]
 [-1.84090417  1.30002908  1.20944598]]",[-1.84090417  1.30002908  1.20944598],"[ 1.75290167e-01 -5.01731988e-03  2.98665686e-03 -8.40950527e-03
  2.38375388e-04  2.78066345e-02 -4.20197948e-05 -3.12591045e-03
  1.64192373e-01 -1.00562333e+00 -1.47092882e+00  2.12190953e-03
 -5.84986582e-02 -8.89237076e-02  1.46338731e-01  0.00000000e+00
  1.16745626e-01  1.17012488e-01  5.29232009e-02  5.05242178e-02
  1.61994849e-01  3.26972387e-01  1.22229574e+00]"
47,0.5333333333333333,player_2,[ 0.00934967  0.02933986 -1.04700327  1.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.8707593673696155,-1.9318493667630008,-0.006718943493114392,"[[ 1.87044844 -1.92988556  1.14104483]
 [ 1.86262271  0.51980948  0.99210999]
 [-0.2668213   1.76098877  1.30097739]]",[-0.2668213   1.76098877  1.30097739],"[ 3.38712296e-02  6.46821756e-02 -3.50393442e-04 -1.62814857e-03
 -3.07566667e-03  5.73257229e-01  1.70530843e-03 -8.99759359e-04
  3.48712964e-01  1.87075937e+00 -1.93184937e+00 -6.71894349e-03
  8.41500610e-03 -1.76619723e-01 -8.54546785e-01  0.00000000e+00
  1.50688737e-01  1.53814285e-01  6.58882491e-02  5.30362680e-02
 -3.10928083e-04  1.96380615e-03  1.14776378e+00]"
48,0.5333333333333333,player_2,[ 0.202481   -0.10579148  1.22894764  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.1804935399178118,-0.7608928607450905,1.1736505415588792,"[[-1.17605236 -0.74860846  1.2358781 ]
 [ 1.70424777 -1.4653896   1.15010418]
 [ 0.83045327  0.49585068  1.53949777]]",[0.83045327 0.49585068 1.53949777],"[-5.72268628e-01 -8.83959538e-01  2.54879314e+00  1.87745354e-02
 -1.89817407e-02 -4.69855142e-01 -1.42968208e-03 -5.84149490e-02
  1.07910166e-01 -1.18049354e+00 -7.60892861e-01  1.17365054e+00
 -6.09831139e-02 -2.46631101e-01  2.30511999e+00  1.00000000e+00
  9.14142003e-01  9.37680486e-01  6.60821265e-01  7.47498893e-01
  4.44118347e-03  1.22843981e-02  6.22275566e-02]"
49,0.6166666666666667,player_2,[-0.15180102 -0.08756548 -0.10355451  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.06048874325815208,1.170137495658839,1.6629154093668745,"[[-0.05141873  1.19201339  1.72467837]
 [-1.1420307  -0.75086216  1.81076339]
 [-1.19386613 -1.7796068   1.66502658]]",[-1.19386613 -1.7796068   1.66502658],"[-0.11375592 -0.70091713 -0.97409997  0.01359079  0.01003118 -1.03370952
  0.01850788 -0.06458324  0.19233056 -0.06048874  1.1701375   1.66291541
  0.24406257 -0.25180429 -0.73894399  0.          0.06069045  0.11398517
  0.17286502  0.1748187   0.00907001  0.0218759   0.06176296]"
50,0.8,player_2,[-0.12367194 -0.23589535 -1.1455071   0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.3303729827674153,-0.894341257835679,1.55155618490647,"[[-1.31748089 -0.84830189  1.66393057]
 [-0.13890963 -1.11523192  0.56462007]
 [-1.96149102  1.34724517  1.20623527]]",[-1.96149102  1.34724517  1.20623527],"[-0.29890312  0.64813585 -2.02234788 -0.00299668 -0.01145427 -0.4928853
  0.00325298 -0.09112099  0.39440236 -1.33037298 -0.89434126  1.55155618
 -0.36102742  0.53872776 -0.87319869  0.          0.10199444  0.0904222
  0.18591029  0.21238631  0.01289209  0.04603936  0.11237439]"
51,0.425,player_2,[-0.07280387  0.17111669  0.12521186  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.1345194657167228,-1.852616418024818,-0.003137582565842588,"[[ 1.1345199  -1.852138    0.80521703]
 [-0.74977997  0.65070993  1.43909536]
 [ 1.17135853  1.5926096   1.23940967]]",[1.17135853 1.5926096  1.23940967],"[-6.16355049e-02  2.98081341e-02  1.01468373e+00 -4.70492557e-03
 -2.20706936e-03  5.26616611e-01 -9.86195651e-03  1.61973839e-02
 -3.82496265e+00  1.13451947e+00 -1.85261642e+00 -3.13758257e-03
  9.64138657e-03 -2.35984325e-02  9.89061713e-01  0.00000000e+00
  7.33832289e-02  7.52031258e-02  6.32687313e-02  5.17627750e-02
  4.34573433e-07  4.78420272e-04  8.08354617e-01]"
52,0.4166666666666667,player_2,[-0.18130645 -0.1910723  -0.45402989  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.8288956625725487,-0.4034793437625724,1.2036912415344936,"[[-0.82759453 -0.39872835  1.24548627]
 [-1.00744087  1.62269638  1.31146183]
 [ 1.79654908  0.05935057  0.77573591]]",[1.79654908 0.05935057 0.77573591],"[ 3.83210300e-02 -1.28239131e-01 -7.38966963e-01  2.03273919e-02
 -3.95448251e-03 -7.06294615e-01  7.15243825e-04 -3.65372527e-02
  3.26873555e-02 -8.28895663e-01 -4.03479344e-01  1.20369124e+00
 -4.01156634e-01  2.27194682e-01 -1.22342907e-01  0.00000000e+00
  6.17509444e-02  5.25652045e-02  1.14714460e-01  1.89495522e-01
  1.30113533e-03  4.75099375e-03  4.17950254e-02]"
53,2.45,player_2,[-0.1670779   0.13877885 -0.03609564  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.5469188639971874,0.026571749946240824,0.44355371691835976,"[[-0.4434402   0.0765563   0.30155315]
 [-1.12670412  0.700127    1.85004275]
 [-1.57256296 -1.14120888  0.36068308]]",[-1.57256296 -1.14120888  0.36068308],"[-2.03994025e-01 -2.01333610e+00 -1.21623382e+00  4.31120329e-04
 -2.06056552e-02 -7.57051409e-01 -7.25376101e-03 -7.28354886e-02
  6.94098518e-01 -5.46918864e-01  2.65717499e-02  4.43553717e-01
 -2.19557643e-01  3.18236277e-02  1.00605942e-01  0.00000000e+00
  2.91911791e-01  3.74385328e-01  1.55316245e-01  2.74643981e-01
  1.03478665e-01  4.99845484e-02 -1.42000566e-01]"
